Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,403,What sampling method ensures that every member of the sample has an equal chance of being picked?,I don't know,Simple random sampling,-1
1,Statistics,404,What sampling method ensures that every member of the sample has an equal chance of being picked?,random sampling,Simple random sampling,1
1,Statistics,106,Over- or under-representation of some groups in the population produces a ___________ bias.,population,Selection bias,-1
1,Statistics,117,Over- or under-representation of some groups in the population produces a ___________ bias.,selection,Selection bias,1
1,Statistics,119,Over- or under-representation of some groups in the population produces a ___________ bias.,skewed,Selection bias,-1
1,Statistics,129,Over- or under-representation of some groups in the population produces a ___________ bias.,"Gonna be honest, I have no idea, think ",Selection bias,-1
1,Statistics,142,Over- or under-representation of some groups in the population produces a ___________ bias.,representation,Selection bias,-1
1,Statistics,148,Over- or under-representation of some groups in the population produces a ___________ bias.,biased,Selection bias,-1
1,Statistics,166,Over- or under-representation of some groups in the population produces a ___________ bias.,un,Selection bias,-1
1,Statistics,179,Over- or under-representation of some groups in the population produces a ___________ bias.,Negative,Selection bias,-1
1,Statistics,182,Over- or under-representation of some groups in the population produces a ___________ bias.,negat,Selection bias,-1
1,Statistics,187,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,197,Over- or under-representation of some groups in the population produces a ___________ bias.,unfair,Selection bias,-1
1,Statistics,207,Over- or under-representation of some groups in the population produces a ___________ bias.,unrepresentative,Selection bias,-1
1,Statistics,209,Over- or under-representation of some groups in the population produces a ___________ bias.,incorrect,Selection bias,-1
1,Statistics,215,Over- or under-representation of some groups in the population produces a ___________ bias.,sample bias.,Selection bias,-1
1,Statistics,235,Over- or under-representation of some groups in the population produces a ___________ bias.,unequal bias,Selection bias,-1
1,Statistics,245,Over- or under-representation of some groups in the population produces a ___________ bias.,sample,Selection bias,-1
1,Statistics,248,Over- or under-representation of some groups in the population produces a ___________ bias.,selective,Selection bias,0
1,Statistics,258,Over- or under-representation of some groups in the population produces a ___________ bias.,population/consensus ,Selection bias,-1
1,Statistics,270,Over- or under-representation of some groups in the population produces a ___________ bias.,selection,Selection bias,1
1,Statistics,287,Over- or under-representation of some groups in the population produces a ___________ bias.,sample,Selection bias,-1
1,Statistics,291,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,294,Over- or under-representation of some groups in the population produces a ___________ bias.,Don't remember,Selection bias,-1
1,Statistics,301,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,312,Over- or under-representation of some groups in the population produces a ___________ bias.,sample ,Selection bias,-1
1,Statistics,324,Over- or under-representation of some groups in the population produces a ___________ bias.,un,Selection bias,-1
1,Statistics,326,Over- or under-representation of some groups in the population produces a ___________ bias.,response,Selection bias,-1
1,Statistics,334,Over- or under-representation of some groups in the population produces a ___________ bias.,mis;e,Selection bias,-1
1,Statistics,345,Over- or under-representation of some groups in the population produces a ___________ bias.,"response, notfull, ",Selection bias,-1
1,Statistics,351,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,376,Over- or under-representation of some groups in the population produces a ___________ bias.,un,Selection bias,-1
1,Statistics,403,Over- or under-representation of some groups in the population produces a ___________ bias.,population,Selection bias,-1
1,Statistics,404,Over- or under-representation of some groups in the population produces a ___________ bias.,response,Selection bias,-1
1,Statistics,106,What kind of bias can be produced by participants' unwillingness to participate?,unresponsive or no response bias,Nonresponse bias,1
1,Statistics,117,What kind of bias can be produced by participants' unwillingness to participate?,non response bias,Nonresponse bias,1
1,Statistics,119,What kind of bias can be produced by participants' unwillingness to participate?,unresponsive bias,Nonresponse bias,1
1,Statistics,129,What kind of bias can be produced by participants' unwillingness to participate?,No bias because they arent participating?,Nonresponse bias,-1
1,Statistics,142,What kind of bias can be produced by participants' unwillingness to participate?,unwanting bias,Nonresponse bias,-1
1,Statistics,148,What kind of bias can be produced by participants' unwillingness to participate?,Unbiased,Nonresponse bias,-1
1,Statistics,166,What kind of bias can be produced by participants' unwillingness to participate?,unbiased,Nonresponse bias,-1
1,Statistics,179,What kind of bias can be produced by participants' unwillingness to participate?,Response Bias?,Nonresponse bias,-1
1,Statistics,182,What kind of bias can be produced by participants' unwillingness to participate?,non-response bias,Nonresponse bias,1
1,Statistics,187,What kind of bias can be produced by participants' unwillingness to participate?,unfair,Nonresponse bias,-1
1,Statistics,197,What kind of bias can be produced by participants' unwillingness to participate?,stubborn,Nonresponse bias,-1
1,Statistics,207,What kind of bias can be produced by participants' unwillingness to participate?,applied ,Nonresponse bias,-1
1,Statistics,209,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,215,What kind of bias can be produced by participants' unwillingness to participate?,Non-response bias.,Nonresponse bias,1
1,Statistics,235,What kind of bias can be produced by participants' unwillingness to participate?,no response bias,Nonresponse bias,1
1,Statistics,245,What kind of bias can be produced by participants' unwillingness to participate?,perspective bias,Nonresponse bias,-1
1,Statistics,248,What kind of bias can be produced by participants' unwillingness to participate?,responsive bias,Nonresponse bias,-1
1,Statistics,258,What kind of bias can be produced by participants' unwillingness to participate?,"no answer bias/ unwilling bias, where they will choose to not participate",Nonresponse bias,0
1,Statistics,270,What kind of bias can be produced by participants' unwillingness to participate?,Non-response bias,Nonresponse bias,1
1,Statistics,287,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,291,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
